plant_id,meter_id,meter_reading,created_at,data_availability,guid,date
900003,910001,95484648.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002568,2025-09-22 09:00:10.000000 UTC
900003,910000,197983125.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002569,2025-09-22 09:00:10.000000 UTC
900002,910002,552428750.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002570,2025-09-22 09:00:10.000000 UTC
900005,910007,227581500.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002571,2025-09-22 09:00:10.000000 UTC
900005,910006,222815625.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002572,2025-09-22 09:00:10.000000 UTC
900004,910005,302830888.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002573,2025-09-22 09:00:10.000000 UTC
900004,910003,295272715.0,2025-09-22 09:00:10.000000 UTC,1,plant-guid-00002574,2025-09-22 09:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 11:00:10.000000 UTC,0,plant-guid-00002575,2025-09-22 11:00:10.000000 UTC
900003,910001,95506882.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002576,2025-09-22 11:00:10.000000 UTC
900003,910004,100117421.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002577,2025-09-22 11:00:10.000000 UTC
900003,910000,198025125.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002578,2025-09-22 11:00:10.000000 UTC
900002,910002,552578500.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002579,2025-09-22 11:00:10.000000 UTC
900005,910007,227629968.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002580,2025-09-22 11:00:10.000000 UTC
900005,910006,222861609.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002581,2025-09-22 11:00:10.000000 UTC
900004,910003,295356304.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002582,2025-09-22 11:00:10.000000 UTC
900004,910005,302954312.0,2025-09-22 11:00:10.000000 UTC,1,plant-guid-00002583,2025-09-22 11:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 10:00:10.000000 UTC,0,plant-guid-00002584,2025-09-22 10:00:10.000000 UTC
900003,910001,95499484.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002585,2025-09-22 10:00:10.000000 UTC
900003,910004,100109937.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002586,2025-09-22 10:00:10.000000 UTC
900003,910000,198010968.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002587,2025-09-22 10:00:10.000000 UTC
900002,910002,552514312.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002588,2025-09-22 10:00:10.000000 UTC
900005,910007,227613125.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002589,2025-09-22 10:00:10.000000 UTC
900005,910006,222845468.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002590,2025-09-22 10:00:10.000000 UTC
900004,910003,295330325.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002591,2025-09-22 10:00:10.000000 UTC
900004,910005,302914095.0,2025-09-22 10:00:10.000000 UTC,1,plant-guid-00002592,2025-09-22 10:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 12:00:10.000000 UTC,0,plant-guid-00002593,2025-09-22 12:00:10.000000 UTC
900003,910001,95507898.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002594,2025-09-22 12:00:10.000000 UTC
900003,910000,198026859.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002595,2025-09-22 12:00:10.000000 UTC
900003,910004,100118398.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002596,2025-09-22 12:00:10.000000 UTC
900002,910002,552594125.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002597,2025-09-22 12:00:10.000000 UTC
900005,910007,227632734.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002598,2025-09-22 12:00:10.000000 UTC
900005,910006,222864312.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002599,2025-09-22 12:00:10.000000 UTC
900004,910005,302959684.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002600,2025-09-22 12:00:10.000000 UTC
900004,910003,295359877.0,2025-09-22 12:00:10.000000 UTC,1,plant-guid-00002601,2025-09-22 12:00:10.000000 UTC
900003,910000,197862968.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002602,2025-09-21 12:00:10.000000 UTC
900003,910001,95415148.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002603,2025-09-21 12:00:10.000000 UTC
900003,910004,100017703.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002604,2025-09-21 12:00:10.000000 UTC
900002,910002,551591750.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002605,2025-09-21 12:00:10.000000 UTC
900005,910007,227398421.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002606,2025-09-21 12:00:10.000000 UTC
900005,910006,222629359.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002607,2025-09-21 12:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002608,2025-09-21 12:00:10.000000 UTC
900004,910005,302458966.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002609,2025-09-21 12:00:10.000000 UTC
900004,910003,295016697.0,2025-09-21 12:00:10.000000 UTC,1,plant-guid-00002610,2025-09-21 12:00:10.000000 UTC
900003,910001,95381617.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002611,2025-09-21 09:00:10.000000 UTC
900003,910004,99982148.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002612,2025-09-21 09:00:10.000000 UTC
900003,910000,197797062.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002613,2025-09-21 09:00:10.000000 UTC
900002,910002,550463562.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002614,2025-09-21 09:00:10.000000 UTC
900005,910007,227319812.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002615,2025-09-21 09:00:10.000000 UTC
900005,910006,222556984.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002616,2025-09-21 09:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002617,2025-09-21 09:00:10.000000 UTC
900004,910005,302288968.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002618,2025-09-21 09:00:10.000000 UTC
900004,910003,294897384.0,2025-09-21 09:00:10.000000 UTC,1,plant-guid-00002619,2025-09-21 09:00:10.000000 UTC
900003,910000,197836515.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002620,2025-09-21 10:00:10.000000 UTC
900003,910004,100003093.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002621,2025-09-21 10:00:10.000000 UTC
900003,910001,95400812.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002622,2025-09-21 10:00:10.000000 UTC
900002,910002,551501875.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002623,2025-09-21 10:00:10.000000 UTC
900005,910007,227359140.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002624,2025-09-21 10:00:10.000000 UTC
900005,910006,222592859.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002625,2025-09-21 10:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002626,2025-09-21 10:00:10.000000 UTC
900004,910003,294964438.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002627,2025-09-21 10:00:10.000000 UTC
900004,910005,302381635.0,2025-09-21 10:00:10.000000 UTC,1,plant-guid-00002628,2025-09-21 10:00:10.000000 UTC
900003,910004,100013281.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002629,2025-09-21 11:00:10.000000 UTC
900003,910001,95410843.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002630,2025-09-21 11:00:10.000000 UTC
900003,910000,197855031.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002631,2025-09-21 11:00:10.000000 UTC
900002,910002,551567000.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002632,2025-09-21 11:00:10.000000 UTC
900005,910007,227390312.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002633,2025-09-21 11:00:10.000000 UTC
900005,910006,222621593.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002634,2025-09-21 11:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002635,2025-09-21 11:00:10.000000 UTC
900004,910005,302438869.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002636,2025-09-21 11:00:10.000000 UTC
900004,910003,295002726.0,2025-09-21 11:00:10.000000 UTC,1,plant-guid-00002637,2025-09-21 11:00:10.000000 UTC
900003,910000,197862968.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002638,2025-09-21 13:00:10.000000 UTC
900003,910004,100017703.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002639,2025-09-21 13:00:10.000000 UTC
900003,910001,95415156.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002640,2025-09-21 13:00:10.000000 UTC
900002,910002,551591750.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002641,2025-09-21 13:00:10.000000 UTC
900005,910006,222629406.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002642,2025-09-21 13:00:10.000000 UTC
900005,910007,227398468.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002643,2025-09-21 13:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002644,2025-09-21 13:00:10.000000 UTC
900004,910005,302458986.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002645,2025-09-21 13:00:10.000000 UTC
900004,910003,295016698.0,2025-09-21 13:00:10.000000 UTC,1,plant-guid-00002646,2025-09-21 13:00:10.000000 UTC
900003,910000,197653015.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002647,2025-09-21 04:00:10.000000 UTC
900003,910001,95310976.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002648,2025-09-21 04:00:10.000000 UTC
900003,910004,99903054.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002649,2025-09-21 04:00:10.000000 UTC
900002,910002,550463562.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002650,2025-09-21 04:00:10.000000 UTC
900005,910006,222391953.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002651,2025-09-21 04:00:10.000000 UTC
900005,910007,227147812.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002652,2025-09-21 04:00:10.000000 UTC
900001,910008,484338125.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002653,2025-09-21 04:00:10.000000 UTC
900004,910005,301868357.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002654,2025-09-21 04:00:10.000000 UTC
900004,910003,294562508.0,2025-09-21 04:00:10.000000 UTC,1,plant-guid-00002655,2025-09-21 04:00:10.000000 UTC
900003,910001,95335218.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002656,2025-09-21 07:00:10.000000 UTC
900003,910000,197699187.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002657,2025-09-21 07:00:10.000000 UTC
900003,910004,99929226.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002658,2025-09-21 07:00:10.000000 UTC
900002,910002,550463562.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002659,2025-09-21 07:00:10.000000 UTC
900005,910006,222467453.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002660,2025-09-21 07:00:10.000000 UTC
900005,910007,227224296.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002661,2025-09-21 07:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002662,2025-09-21 07:00:10.000000 UTC
900004,910003,294691996.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002663,2025-09-21 07:00:10.000000 UTC
900004,910005,302031905.0,2025-09-21 07:00:10.000000 UTC,1,plant-guid-00002664,2025-09-21 07:00:10.000000 UTC
900003,910004,99906093.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002665,2025-09-21 05:00:10.000000 UTC
900003,910000,197657984.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002666,2025-09-21 05:00:10.000000 UTC
900003,910001,95314093.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002667,2025-09-21 05:00:10.000000 UTC
900002,910002,550463562.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002668,2025-09-21 05:00:10.000000 UTC
900005,910007,227152437.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002669,2025-09-21 05:00:10.000000 UTC
900005,910006,222396718.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002670,2025-09-21 05:00:10.000000 UTC
900001,910008,484352937.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002671,2025-09-21 05:00:10.000000 UTC
900004,910003,294574133.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002672,2025-09-21 05:00:10.000000 UTC
900004,910005,301884203.0,2025-09-21 05:00:10.000000 UTC,1,plant-guid-00002673,2025-09-21 05:00:10.000000 UTC
900003,910001,95355906.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002674,2025-09-21 08:00:10.000000 UTC
900003,910000,197742687.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002675,2025-09-21 08:00:10.000000 UTC
900003,910004,99952960.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002676,2025-09-21 08:00:10.000000 UTC
900002,910002,550463562.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002677,2025-09-21 08:00:10.000000 UTC
900005,910007,227273796.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002678,2025-09-21 08:00:10.000000 UTC
900005,910006,222514187.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002679,2025-09-21 08:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002680,2025-09-21 08:00:10.000000 UTC
900004,910003,294787322.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002681,2025-09-21 08:00:10.000000 UTC
900004,910005,302149553.0,2025-09-21 08:00:10.000000 UTC,1,plant-guid-00002682,2025-09-21 08:00:10.000000 UTC
900003,910000,197669812.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002683,2025-09-21 06:00:09.000000 UTC
900003,910001,95320570.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002684,2025-09-21 06:00:09.000000 UTC
900003,910004,99912882.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002685,2025-09-21 06:00:09.000000 UTC
900002,910002,550463562.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002686,2025-09-21 06:00:09.000000 UTC
900005,910006,222420234.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002687,2025-09-21 06:00:09.000000 UTC
900005,910007,227175328.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002688,2025-09-21 06:00:09.000000 UTC
900001,910008,484362250.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002689,2025-09-21 06:00:09.000000 UTC
900004,910005,301916597.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002690,2025-09-21 06:00:09.000000 UTC
900004,910003,294598870.0,2025-09-21 06:00:09.000000 UTC,1,plant-guid-00002691,2025-09-21 06:00:09.000000 UTC
900003,910004,100017703.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002692,2025-09-21 14:00:10.000000 UTC
900003,910001,95415156.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002693,2025-09-21 14:00:10.000000 UTC
900003,910000,197862984.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002694,2025-09-21 14:00:10.000000 UTC
900002,910002,551591750.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002695,2025-09-21 14:00:10.000000 UTC
900005,910006,222629406.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002696,2025-09-21 14:00:10.000000 UTC
900005,910007,227398468.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002697,2025-09-21 14:00:10.000000 UTC
900001,910008,484362250.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002698,2025-09-21 14:00:10.000000 UTC
900004,910003,295016698.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002699,2025-09-21 14:00:10.000000 UTC
900004,910005,302459004.0,2025-09-21 14:00:10.000000 UTC,1,plant-guid-00002700,2025-09-21 14:00:10.000000 UTC
900003,910004,100017703.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002701,2025-09-22 01:00:10.000000 UTC
900003,910001,95415257.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002702,2025-09-22 01:00:10.000000 UTC
900003,910000,197863031.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002703,2025-09-22 01:00:10.000000 UTC
900002,910002,551593125.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002704,2025-09-22 01:00:10.000000 UTC
900005,910006,222629406.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002705,2025-09-22 01:00:10.000000 UTC
900005,910007,227398468.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002706,2025-09-22 01:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002707,2025-09-22 01:00:10.000000 UTC
900004,910005,302459659.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002708,2025-09-22 01:00:10.000000 UTC
900004,910003,295016874.0,2025-09-22 01:00:10.000000 UTC,1,plant-guid-00002709,2025-09-22 01:00:10.000000 UTC
900003,910000,197863031.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002710,2025-09-22 00:00:10.000000 UTC
900003,910004,100017703.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002711,2025-09-22 00:00:10.000000 UTC
900003,910001,95415156.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002712,2025-09-22 00:00:10.000000 UTC
900002,910002,551591750.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002713,2025-09-22 00:00:10.000000 UTC
900005,910006,222629406.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002714,2025-09-22 00:00:10.000000 UTC
900005,910007,227398468.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002715,2025-09-22 00:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002716,2025-09-22 00:00:10.000000 UTC
900004,910003,295016698.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002717,2025-09-22 00:00:10.000000 UTC
900004,910005,302459020.0,2025-09-22 00:00:10.000000 UTC,1,plant-guid-00002718,2025-09-22 00:00:10.000000 UTC
900003,910000,197863421.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002719,2025-09-22 03:00:10.000000 UTC
900003,910001,95415515.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002720,2025-09-22 03:00:10.000000 UTC
900003,910004,100017921.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002721,2025-09-22 03:00:10.000000 UTC
900002,910002,551600000.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002722,2025-09-22 03:00:10.000000 UTC
900005,910006,222630000.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002723,2025-09-22 03:00:10.000000 UTC
900005,910007,227398953.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002724,2025-09-22 03:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002725,2025-09-22 03:00:10.000000 UTC
900004,910005,302461135.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002726,2025-09-22 03:00:10.000000 UTC
900004,910003,295017620.0,2025-09-22 03:00:10.000000 UTC,1,plant-guid-00002727,2025-09-22 03:00:10.000000 UTC
900003,910000,197863031.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002728,2025-09-22 02:00:10.000000 UTC
900003,910004,100017703.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002729,2025-09-22 02:00:10.000000 UTC
900003,910001,95415265.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002730,2025-09-22 02:00:10.000000 UTC
900002,910002,551594000.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002731,2025-09-22 02:00:10.000000 UTC
900005,910007,227398515.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002732,2025-09-22 02:00:10.000000 UTC
900005,910006,222629531.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002733,2025-09-22 02:00:10.000000 UTC
900001,910008,484362250.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002734,2025-09-22 02:00:10.000000 UTC
900004,910005,302459719.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002735,2025-09-22 02:00:10.000000 UTC
900004,910003,295016890.0,2025-09-22 02:00:10.000000 UTC,1,plant-guid-00002736,2025-09-22 02:00:10.000000 UTC
900001,910008,484362250.0,2025-09-25 01:00:10.000000 UTC,0,plant-guid-00002737,2025-09-25 01:00:10.000000 UTC
900003,910000,198739171.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002738,2025-09-25 01:00:10.000000 UTC
900003,910004,100602945.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002739,2025-09-25 01:00:10.000000 UTC
900003,910001,95875390.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002740,2025-09-25 01:00:10.000000 UTC
900002,910002,555993750.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002741,2025-09-25 01:00:10.000000 UTC
900005,910007,228559968.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002742,2025-09-25 01:00:10.000000 UTC
900005,910006,223894843.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002743,2025-09-25 01:00:10.000000 UTC
900004,910003,296921597.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002744,2025-09-25 01:00:10.000000 UTC
900004,910005,305124684.0,2025-09-25 01:00:10.000000 UTC,1,plant-guid-00002745,2025-09-25 01:00:10.000000 UTC
900001,910008,484362250.0,2025-09-24 14:00:10.000000 UTC,0,plant-guid-00002746,2025-09-24 14:00:10.000000 UTC
900003,910000,198738078.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002747,2025-09-24 14:00:10.000000 UTC
900003,910001,95874781.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002748,2025-09-24 14:00:10.000000 UTC
900003,910004,100602359.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002749,2025-09-24 14:00:10.000000 UTC
900002,910002,555983125.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002750,2025-09-24 14:00:10.000000 UTC
900005,910006,223893265.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002751,2025-09-24 14:00:10.000000 UTC
900005,910007,228558515.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002752,2025-09-24 14:00:10.000000 UTC
900004,910003,296918842.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002753,2025-09-24 14:00:10.000000 UTC
900004,910005,305120407.0,2025-09-24 14:00:10.000000 UTC,1,plant-guid-00002754,2025-09-24 14:00:10.000000 UTC
900005,910006,223893328.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002755,2025-09-25 00:00:10.000000 UTC
900005,910007,228558515.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002756,2025-09-25 00:00:10.000000 UTC
900002,910002,555983250.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002757,2025-09-25 00:00:10.000000 UTC
900004,910003,296918842.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002758,2025-09-25 00:00:10.000000 UTC
900003,910004,100602359.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002759,2025-09-25 00:00:10.000000 UTC
900003,910001,95874781.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002760,2025-09-25 00:00:10.000000 UTC
900003,910000,198738125.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002761,2025-09-25 00:00:10.000000 UTC
900004,910005,305120409.0,2025-09-25 00:00:10.000000 UTC,1,plant-guid-00002762,2025-09-25 00:00:10.000000 UTC
900001,910008,484362250.0,2025-09-25 00:00:10.000000 UTC,0,plant-guid-00002763,2025-09-25 00:00:10.000000 UTC
900001,910008,484362250.0,2025-09-25 03:00:10.000000 UTC,0,plant-guid-00002764,2025-09-25 03:00:10.000000 UTC
900003,910001,95878867.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002765,2025-09-25 03:00:10.000000 UTC
900003,910000,198749937.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002766,2025-09-25 03:00:10.000000 UTC
900003,910004,100606359.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002767,2025-09-25 03:00:10.000000 UTC
900002,910002,556112937.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002768,2025-09-25 03:00:10.000000 UTC
900005,910007,228585265.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002769,2025-09-25 03:00:10.000000 UTC
900005,910006,223921437.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002770,2025-09-25 03:00:10.000000 UTC
900004,910005,305147566.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002771,2025-09-25 03:00:10.000000 UTC
900004,910003,296937544.0,2025-09-25 03:00:10.000000 UTC,1,plant-guid-00002772,2025-09-25 03:00:10.000000 UTC
900001,910008,484362250.0,2025-09-25 02:00:10.000000 UTC,0,plant-guid-00002773,2025-09-25 02:00:10.000000 UTC
900003,910000,198745171.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002774,2025-09-25 02:00:10.000000 UTC
900003,910004,100606343.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002775,2025-09-25 02:00:10.000000 UTC
900003,910001,95878851.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002776,2025-09-25 02:00:10.000000 UTC
900002,910002,556026500.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002777,2025-09-25 02:00:10.000000 UTC
900005,910007,228568031.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002778,2025-09-25 02:00:10.000000 UTC
900005,910006,223903390.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002779,2025-09-25 02:00:10.000000 UTC
900004,910005,305141075.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002780,2025-09-25 02:00:10.000000 UTC
900004,910003,296932908.0,2025-09-25 02:00:10.000000 UTC,1,plant-guid-00002781,2025-09-25 02:00:10.000000 UTC
900001,910008,484362250.0,2025-09-25 04:00:10.000000 UTC,0,plant-guid-00002782,2025-09-25 04:00:10.000000 UTC
900003,910000,198780703.0,2025-09-25 04:00:10.000000 UTC,1,plant-guid-00002783,2025-09-25 04:00:10.000000 UTC
900003,910004,100620906.0,2025-09-25 04:00:10.000000 UTC,1,plant-guid-00002784,2025-09-25 04:00:10.000000 UTC
900003,910001,95891968.0,2025-09-25 04:00:10.000000 UTC,1,plant-guid-00002785,2025-09-25 04:00:10.000000 UTC
